n_apparies,pearson_r,pearson_p,spearman_rho,spearman_p,kendall_tau,kendall_p,var1,var2,cas,kruskal_h,kruskal_p,epsilon2_kruskal,anova_f,anova_p,chi2,chi2_p,dof,cramers_v
30332,-0.014818614148264292,0.009855519710537273,-0.005268765368347779,0.3588381736341133,-0.004220557215903019,0.3692891312766112,CDCATCL,AGEDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,CDCATCL,RANGAGEDEM,quantitatif_qualitatif,251.70109826287438,2.3818957945499732e-48,0.007971409197021022,8.820918713752635,1.2783590037838025e-14,,,,
30332,,,,,,,CDCATCL,RANGDEM,quantitatif_qualitatif,153.856634667366,6.2842428076689464e-30,0.004842917645012729,59.00711258052718,1.4767343724641322e-84,,,,
30332,-0.08206468569854643,1.7380335020952963e-46,-0.1347164284603987,8.042257793044219e-123,-0.11183089404720396,7.192584950258217e-123,CDCATCL,ADH,quantitatif_quantitatif,,,,,,,,,
27748,,,,,,,CDCATCL,RANGADH,quantitatif_qualitatif,899.9531013848191,3.845449472445348e-191,0.032224977520090084,57.24816769331008,1.0801979941624839e-70,,,,
30332,,,,,,,AGEAD,RANGAGEAD,quantitatif_qualitatif,29771.492113075976,0.0,0.9815490078180971,131964.45922648095,0.0,,,,
30332,0.7815908147012591,0.0,0.7792199800518959,0.0,0.5871292451083346,0.0,AGEAD,AGEDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,AGEAD,RANGAGEDEM,quantitatif_qualitatif,18318.531628452543,0.0,0.6038234764174184,4547.443299482086,0.0,,,,
30332,,,,,,,AGEAD,RANGDEM,quantitatif_qualitatif,57.161798993803295,5.550922577967519e-10,0.0016541946640879599,7.312072753640424,8.601254030840103e-09,,,,
30332,-0.026053989409858327,5.674501676881536e-06,-0.0065347815056511094,0.2550919564290484,-0.005329223354279885,0.1772669374198318,AGEAD,ADH,quantitatif_quantitatif,,,,,,,,,
27748,,,,,,,AGEAD,RANGADH,quantitatif_qualitatif,144.3848877014589,1.189059431876798e-28,0.00498846067919177,18.141897020206724,3.914714313800771e-21,,,,
30332,,,,,,,AGEDEM,RANGAGEAD,quantitatif_qualitatif,18198.468114053663,0.0,0.5999033146700192,6611.1697069494285,0.0,,,,
30332,,,,,,,RANGAGEAD,RANGAGEDEM,qualitatif_qualitatif,,,,,,29343.77934504553,0.0,70.0,0.3717564227508511
30332,,,,,,,RANGAGEAD,RANGDEM,qualitatif_qualitatif,,,,,,106.38190142519588,3.9739385569061235e-06,49.0,0.02238382648319084
30332,,,,,,,ADH,RANGAGEAD,quantitatif_qualitatif,449.0341375944051,7.159196778794612e-93,0.014577039229468576,73.26885838934963,1.1155167591093214e-105,,,,
27748,,,,,,,RANGAGEAD,RANGADH,qualitatif_qualitatif,,,,,,828.6028239997744,1.1293253799056652e-146,42.0,0.07054751758068098
30332,,,,,,,AGEDEM,RANGAGEDEM,quantitatif_qualitatif,30031.620373588597,0.0,0.9901263274162658,158247.18374396686,0.0,,,,
30332,,,,,,,AGEDEM,RANGDEM,quantitatif_qualitatif,62.401973403378726,4.994281030685441e-11,0.0018270008377317877,9.151390514540994,2.390856931501824e-11,,,,
30332,0.6032161574564808,0.0,0.5961643919388648,0.0,0.4322838994857371,0.0,AGEDEM,ADH,quantitatif_quantitatif,,,,,,,,,
27748,,,,,,,AGEDEM,RANGADH,quantitatif_qualitatif,9847.395247373772,0.0,0.35475993105417153,2502.9564226044254,0.0,,,,
30332,,,,,,,RANGAGEDEM,RANGDEM,qualitatif_qualitatif,,,,,,279.5293456230533,7.83594789080715e-27,70.0,0.03628391661857686
30332,,,,,,,ADH,RANGAGEDEM,quantitatif_qualitatif,10854.335685390774,0.0,0.3576509905804813,1752.3341517705637,0.0,,,,
27748,,,,,,,RANGAGEDEM,RANGADH,qualitatif_qualitatif,,,,,,13251.682398143075,0.0,60.0,0.2821266039915896
30332,,,,,,,ADH,RANGDEM,quantitatif_qualitatif,107.40222234773502,3.1738880484864805e-20,0.0033109821378358734,19.000923481786778,1.6922188506126284e-25,,,,
27748,,,,,,,RANGDEM,RANGADH,qualitatif_qualitatif,,,,,,996.2500831321042,1.7597261514981222e-181,42.0,0.07735577066998299
27748,,,,,,,ADH,RANGADH,quantitatif_qualitatif,26954.562558607744,0.0,0.9714344312969159,183295.60684666008,0.0,,,,
