ID,CDSEXE,MTREV,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,BPADH,DTDEM,age_2007,anciennete_adh_ans,MTREV_discrete,cible_churn
4220,3,0,0,A,0,__MANQUANT__,10,15807,31/12/1900,,20.199863107460644,0,0
4221,3,0,0,M,2,__MANQUANT__,10,16607,31/12/1900,75.64681724845995,20.199863107460644,0,0
4222,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,57.40177960301163,20.194387405886378,0,0
4223,3,0,2,D,0,__MANQUANT__,10,11307,31/12/1900,,20.191649555099247,0,0
4224,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,71.49897330595482,20.191649555099247,0,0
4225,2,0,2,M,2,__MANQUANT__,21,0,31/12/1900,,20.191649555099247,0,0
4226,3,0,0,A,2,DC,10,0,14/10/1992,,20.188911704312115,0,1
4227,2,0,0,M,2,__MANQUANT__,10,17507,31/12/1900,,20.188911704312115,0,0
4228,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,55.4113620807666,20.18069815195072,0,0
4229,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,20.177960301163587,0,0
4230,3,0,0,A,0,__MANQUANT__,10,11907,31/12/1900,50.97330595482546,20.17248459958932,0,0
4231,2,0,0,D,2,__MANQUANT__,10,14607,31/12/1900,57.24845995893224,20.17248459958932,0,0
4232,2,0,2,M,0,__MANQUANT__,10,12607,31/12/1900,,20.17248459958932,0,0
4233,3,0,0,C,0,__MANQUANT__,10,16707,31/12/1900,58.74058863791923,20.161533196440793,0,0
4234,3,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,69.24024640657085,20.161533196440793,0,0
4235,3,0,0,M,2,__MANQUANT__,10,14707,31/12/1900,,20.161533196440793,0,0
4236,2,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,,20.15879534565366,0,0
4237,2,1281,0,M,2,__MANQUANT__,10,10607,31/12/1900,70.47227926078028,20.15879534565366,0,0
4238,3,0,2,M,2,__MANQUANT__,10,18707,31/12/1900,,20.15879534565366,0,0
4239,4,2506,3,C,2,__MANQUANT__,10,10107,31/12/1900,,20.1533196440794,1,0
4240,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,63.885010266940455,20.150581793292265,0,0
4241,4,0,0,C,0,__MANQUANT__,10,0,31/12/1900,,20.150581793292265,0,0
4242,4,0,0,C,2,__MANQUANT__,10,13807,31/12/1900,,20.136892539356605,0,0
4243,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,55.64955509924709,20.136892539356605,0,0
4244,2,0,0,D,2,__MANQUANT__,10,18707,31/12/1900,,20.136892539356605,0,0
4245,3,0,3,M,2,__MANQUANT__,10,18707,31/12/1900,43.48254620123203,20.134154688569474,0,0
4246,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,20.13141683778234,0,0
4247,2,0,2,M,2,__MANQUANT__,10,18707,31/12/1900,,20.13141683778234,0,0
4248,3,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,30.38740588637919,20.123203285420946,0,0
4249,2,5033,1,M,2,__MANQUANT__,10,18707,31/12/1900,54.24229979466119,20.123203285420946,1,0
4250,3,2667,1,B,2,__MANQUANT__,10,13607,31/12/1900,,20.12046543463381,1,0
4251,3,0,0,M,2,__MANQUANT__,10,13907,31/12/1900,44.98562628336756,20.12046543463381,0,0
4252,2,0,0,A,0,__MANQUANT__,10,12807,31/12/1900,44.3066392881588,20.11772758384668,0,0
4253,4,0,0,C,0,__MANQUANT__,10,18707,31/12/1900,40.993839835728956,20.112251882272417,0,0
4254,2,1700,0,M,2,__MANQUANT__,10,11607,31/12/1900,,20.10130047912389,0,0
4255,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,20.10130047912389,0,0
4256,2,0,2,M,2,__MANQUANT__,10,14607,31/12/1900,59.73990417522245,20.10130047912389,0,0
4257,2,0,2,M,0,__MANQUANT__,10,10207,31/12/1900,,20.098562628336754,0,0
4258,2,0,2,M,2,__MANQUANT__,10,17907,31/12/1900,,20.098562628336754,0,0
4259,4,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,47.83025325119781,20.098562628336754,0,0
4260,2,0,0,M,2,__MANQUANT__,10,18507,31/12/1900,72.39151266255989,20.093086926762492,0,0
4261,2,1830,2,U,2,__MANQUANT__,10,10607,31/12/1900,41.659137577002056,20.093086926762492,1,0
4262,3,1453,3,M,2,__MANQUANT__,10,10107,31/12/1900,,20.084873374401095,0,0
4263,2,11433,2,A,0,__MANQUANT__,21,0,31/12/1900,,20.082135523613964,1,0
4264,4,2783,2,U,2,__MANQUANT__,10,15807,31/12/1900,40.062970568104035,20.079397672826833,1,0
4265,2,1731,2,B,2,__MANQUANT__,10,16607,31/12/1900,47.08555783709788,20.073921971252567,1,0
4266,4,0,0,C,2,__MANQUANT__,10,11307,31/12/1900,,20.06297056810404,0,0
4267,3,0,0,A,0,__MANQUANT__,10,16707,31/12/1900,,20.06297056810404,0,0
4268,2,2000,2,M,2,__MANQUANT__,10,10207,31/12/1900,,20.060232717316907,1,0
4269,2,0,0,M,2,__MANQUANT__,10,15707,31/12/1900,44.884325804243666,20.060232717316907,0,0
4270,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,43.49897330595483,20.060232717316907,0,0
4271,2,0,0,U,2,__MANQUANT__,10,14707,31/12/1900,,20.060232717316907,0,0
4272,2,0,0,M,0,DV,21,10607,22/04/2002,43.73169062286105,20.057494866529773,0,1
4273,2,0,0,A,0,__MANQUANT__,10,18507,31/12/1900,,20.046543463381244,0,0
4274,2,2200,2,G,2,__MANQUANT__,10,13507,31/12/1900,41.9958932238193,20.046543463381244,1,0
4275,3,0,0,M,0,__MANQUANT__,10,14707,31/12/1900,,20.046543463381244,0,0
4276,2,0,0,A,0,__MANQUANT__,23,0,31/12/1900,,20.043805612594113,0,0
4277,3,0,0,M,2,__MANQUANT__,10,13507,31/12/1900,61.74401095140315,20.041067761806982,0,0
4278,4,0,0,C,2,__MANQUANT__,10,15807,31/12/1900,,20.041067761806982,0,0
4279,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,45.90006844626968,20.041067761806982,0,0
4280,3,9146,3,D,2,__MANQUANT__,10,16807,31/12/1900,,20.03832991101985,1,0
4281,3,0,0,M,2,__MANQUANT__,10,10907,31/12/1900,60.492813141683776,20.035592060232716,0,0
4282,3,0,0,D,2,__MANQUANT__,10,15807,31/12/1900,56.323066392881586,20.027378507871322,0,0
4283,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,20.027378507871322,0,0
4284,3,0,0,A,0,__MANQUANT__,10,11607,31/12/1900,70.98425735797399,20.027378507871322,0,0
4285,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,46.49144421629021,20.024640657084188,0,0
4286,3,0,0,D,2,__MANQUANT__,10,18707,31/12/1900,,20.024640657084188,0,0
4287,3,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,,20.021902806297057,0,0
4288,4,0,0,C,0,__MANQUANT__,10,0,31/12/1900,,20.008213552361397,0,0
4289,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,20.008213552361397,0,0
4290,2,1670,0,C,2,__MANQUANT__,10,10207,31/12/1900,,20.008213552361397,0,0
4291,4,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,25.752224503764545,20.008213552361397,0,0
4292,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,28.32854209445585,20.008213552361397,0,0
4293,3,1051,2,U,2,__MANQUANT__,10,10307,31/12/1900,,19.99726214921287,0,0
4294,2,0,0,A,0,__MANQUANT__,10,14607,31/12/1900,,19.99726214921287,0,0
4295,3,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,54.078028747433265,19.983572895277206,0,0
4296,2,0,0,D,2,__MANQUANT__,10,18707,31/12/1900,,19.983572895277206,0,0
4297,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,45.661875427789184,19.980835044490075,0,0
4298,3,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,,19.980835044490075,0,0
4299,2,0,0,C,2,__MANQUANT__,10,14707,31/12/1900,44.74469541409993,19.980835044490075,0,0
4300,2,1933,0,C,2,__MANQUANT__,10,13507,31/12/1900,,19.964407939767284,1,0
4301,2,0,0,A,0,__MANQUANT__,10,16807,31/12/1900,,19.964407939767284,0,0
4302,4,0,0,C,0,__MANQUANT__,10,10207,31/12/1900,,19.96167008898015,0,0
4303,3,0,0,M,2,__MANQUANT__,10,10307,31/12/1900,,19.96167008898015,0,0
4304,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,64.24640657084188,19.96167008898015,0,0
4305,4,0,0,C,0,__MANQUANT__,21,10107,31/12/1900,34.554414784394254,19.958932238193018,0,0
4306,2,0,0,A,0,DV,21,10607,05/05/1999,63.90691307323751,19.94524298425736,0,1
4307,2,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,,19.926078028747433,0,0
4308,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,19.923340177960302,0,0
4309,2,2575,2,E,2,__MANQUANT__,10,17907,31/12/1900,,19.923340177960302,1,0
4310,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,28.83230663928816,19.923340177960302,0,0
4311,2,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,59.15126625598905,19.923340177960302,0,0
4312,3,0,0,M,2,__MANQUANT__,10,14707,31/12/1900,,19.920602327173167,0,0
4313,3,968,2,M,2,__MANQUANT__,10,10207,31/12/1900,,19.912388774811774,0,0
4314,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,27.000684462696782,19.912388774811774,0,0
4315,2,2304,2,M,2,__MANQUANT__,10,10107,31/12/1900,,19.912388774811774,1,0
4316,4,0,0,C,2,__MANQUANT__,10,14607,31/12/1900,,19.90965092402464,0,0
4317,2,0,0,A,2,DV,21,13507,27/07/1994,,19.90965092402464,0,1
4318,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.904175222450377,0,0
4319,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.904175222450377,0,0
4320,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,58.07529089664613,19.901437371663246,0,0
4321,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,59.57015742642026,19.89322381930185,0,0
4322,3,2134,2,D,2,__MANQUANT__,10,14607,31/12/1900,,19.890485968514717,1,0
4323,2,0,0,A,2,DV,10,0,08/04/1992,40.67077344284736,19.887748117727583,0,1
4324,2,0,0,A,2,__MANQUANT__,10,10907,31/12/1900,,19.887748117727583,0,0
4325,3,1560,2,M,0,__MANQUANT__,10,11307,31/12/1900,51.22245037645448,19.887748117727583,0,0
4326,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,19.887748117727583,0,0
4327,4,0,0,C,0,__MANQUANT__,21,0,31/12/1900,,19.887748117727583,0,0
4328,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.88501026694045,0,0
4329,4,0,0,C,0,__MANQUANT__,10,16707,31/12/1900,47.227926078028744,19.88501026694045,0,0
4330,3,0,0,A,0,__MANQUANT__,10,14607,31/12/1900,,19.874058863791923,0,0
4331,3,0,0,A,2,RA,10,15807,25/01/1995,56.158795345653665,19.871321013004792,0,1
4332,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.871321013004792,0,0
4333,3,2137,2,M,2,__MANQUANT__,10,10207,31/12/1900,57.073237508555785,19.871321013004792,1,0
4334,4,2248,1,C,0,__MANQUANT__,10,0,31/12/1900,50.64476386036961,19.86858316221766,1,0
4335,2,0,0,C,2,__MANQUANT__,10,14607,31/12/1900,42.902121834360024,19.854893908281998,0,0
4336,3,983,3,M,2,__MANQUANT__,10,13607,31/12/1900,,19.854893908281998,0,0
4337,3,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,,19.849418206707735,0,0
4338,2,0,0,A,2,RA,10,14907,15/02/1995,,19.849418206707735,0,1
4339,3,1906,0,M,2,__MANQUANT__,10,17907,31/12/1900,56.56673511293634,19.8466803559206,1,0
4340,3,2303,0,M,0,__MANQUANT__,21,0,31/12/1900,,19.8466803559206,1,0
4341,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,19.835728952772072,0,0
4342,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,47.82477754962355,19.835728952772072,0,0
4343,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.83299110198494,0,0
4344,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.83299110198494,0,0
4345,3,2091,0,D,2,__MANQUANT__,10,10907,31/12/1900,48.580424366872,19.83299110198494,1,0
4346,3,4580,1,M,2,__MANQUANT__,10,10907,31/12/1900,,19.83299110198494,1,0
4347,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.83299110198494,0,0
4348,1,0,0,A,4,__MANQUANT__,50,10107,31/12/1900,,19.83299110198494,0,0
4349,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.83025325119781,0,0
4350,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,55.6413415468857,19.83025325119781,0,0
4351,2,2287,2,M,0,__MANQUANT__,10,17807,31/12/1900,,19.83025325119781,1,0
4352,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.83025325119781,0,0
4353,3,0,0,M,2,__MANQUANT__,10,16707,31/12/1900,,19.82751540041068,0,0
4354,2,0,0,A,0,__MANQUANT__,10,10307,31/12/1900,46.39561943874059,19.824777549623544,0,0
4355,3,0,0,A,0,__MANQUANT__,10,18507,31/12/1900,,19.813826146475016,0,0
4356,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.811088295687885,0,0
4357,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.811088295687885,0,0
4358,3,0,0,V,2,__MANQUANT__,10,10807,31/12/1900,60.837782340862425,19.811088295687885,0,0
4359,3,1294,0,S,0,__MANQUANT__,10,11307,31/12/1900,,19.808350444900753,0,0
4360,3,1200,1,D,2,__MANQUANT__,10,10807,31/12/1900,,19.805612594113622,0,0
4361,2,8750,1,M,2,__MANQUANT__,10,10107,31/12/1900,49.57973990417522,19.797399041752225,1,0
4362,3,0,0,A,0,__MANQUANT__,10,10607,31/12/1900,,19.797399041752225,0,0
4363,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,52.91444216290212,19.797399041752225,0,0
4364,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,56.558521560574945,19.79192334017796,0,0
4365,3,2365,1,S,0,DV,21,11307,10/03/2005,,19.786447638603697,1,1
4366,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,30.23134839151266,19.786447638603697,0,0
4367,4,0,0,C,0,__MANQUANT__,21,10107,31/12/1900,,19.7782340862423,0,0
4368,3,1690,2,M,2,__MANQUANT__,10,15707,31/12/1900,,19.77549623545517,0,0
4369,2,2300,2,U,2,__MANQUANT__,10,13907,31/12/1900,51.90965092402464,19.772758384668034,1,0
4370,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,24.331279945242983,19.770020533880903,0,0
4371,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,61.89185489390828,19.76728268309377,0,0
4372,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,22.579055441478438,19.76728268309377,0,0
4373,4,0,0,C,0,__MANQUANT__,21,10107,31/12/1900,24.39425051334702,19.76728268309377,0,0
4374,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,19.759069130732374,0,0
4375,2,0,0,M,2,__MANQUANT__,10,17807,31/12/1900,76.8952772073922,19.756331279945243,0,0
4376,2,0,0,A,0,__MANQUANT__,10,14607,31/12/1900,50.639288158795345,19.756331279945243,0,0
4377,2,0,0,M,2,__MANQUANT__,10,17807,31/12/1900,55.403148528405204,19.750855578370977,0,0
4378,3,0,0,M,2,__MANQUANT__,10,10807,31/12/1900,52.99110198494182,19.750855578370977,0,0
4379,2,0,0,C,0,__MANQUANT__,21,11307,31/12/1900,,19.748117727583846,0,0
4380,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.748117727583846,0,0
4381,3,0,0,D,2,__MANQUANT__,10,10307,31/12/1900,,19.73990417522245,0,0
4382,2,1983,2,M,2,__MANQUANT__,10,0,31/12/1900,,19.737166324435318,1,0
4383,3,0,2,M,2,__MANQUANT__,10,11307,31/12/1900,,19.737166324435318,0,0
4384,3,0,2,V,2,__MANQUANT__,10,13507,31/12/1900,,19.731690622861056,0,0
4385,2,4432,2,M,2,__MANQUANT__,10,13507,31/12/1900,,19.72895277207392,1,0
4386,2,0,0,M,2,__MANQUANT__,21,12607,31/12/1900,45.39082819986311,19.72895277207392,0,0
4387,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,,19.72895277207392,0,0
4388,3,0,0,A,0,__MANQUANT__,10,10807,31/12/1900,,19.72895277207392,0,0
4389,2,0,0,A,0,DC,21,16707,31/12/1900,,19.720739219712527,0,0
4390,3,0,0,A,0,__MANQUANT__,10,17907,31/12/1900,,19.718001368925393,0,0
4391,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,42.81724845995893,19.71526351813826,0,0
4392,2,0,0,V,2,DC,21,10107,31/12/1900,84.24914442162903,19.71526351813826,0,0
4393,2,0,0,A,0,DV,21,13907,05/12/2000,,19.71252566735113,0,1
4394,2,2808,2,E,2,__MANQUANT__,10,17507,31/12/1900,,19.71252566735113,1,0
4395,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.698836413415467,0,0
4396,2,0,0,A,0,DC,10,11307,31/12/1900,,19.696098562628336,0,0
4397,2,0,2,M,0,__MANQUANT__,10,11907,31/12/1900,,19.693360711841205,0,0
4398,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,62.48870636550308,19.693360711841205,0,0
4399,3,2239,2,M,2,__MANQUANT__,10,10207,31/12/1900,56.837782340862425,19.690622861054074,1,0
4400,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,,19.690622861054074,0,0
4401,3,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,79.31279945242984,19.682409308692677,0,0
4402,3,2948,1,E,0,__MANQUANT__,21,0,31/12/1900,,19.679671457905545,1,0
4403,2,0,0,A,0,__MANQUANT__,40,0,31/12/1900,47.80835044490075,19.679671457905545,0,0
4404,3,0,0,M,0,__MANQUANT__,10,10107,31/12/1900,,19.67693360711841,0,0
4405,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,19.67419575633128,0,0
4406,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,19.67419575633128,0,0
4407,2,0,0,C,0,DC,10,17907,31/12/1900,78.33264887063655,19.66050650239562,0,0
4408,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.66050650239562,0,0
4409,3,0,0,D,2,__MANQUANT__,10,13507,31/12/1900,51.572895277207394,19.65776865160849,0,0
4410,2,0,0,M,2,__MANQUANT__,10,13507,31/12/1900,58.16290212183436,19.65776865160849,0,0
4411,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,61.74948665297741,19.655030800821354,0,0
4412,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,45.492128678986994,19.655030800821354,0,0
4413,2,2500,2,M,2,__MANQUANT__,10,10107,31/12/1900,,19.655030800821354,1,0
4414,4,0,0,C,0,RA,10,10907,27/10/1994,43.983572895277206,19.641341546885695,0,1
4415,2,2400,2,M,2,__MANQUANT__,10,15707,31/12/1900,58.5845311430527,19.638603696098563,1,0
4416,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,,19.638603696098563,0,0
4417,2,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,,19.63586584531143,0,0
4418,3,2400,2,M,0,__MANQUANT__,10,11307,31/12/1900,,19.633127994524298,1,0
4419,3,0,0,A,0,__MANQUANT__,10,12607,31/12/1900,,19.633127994524298,0,0
4420,2,1059,3,M,0,__MANQUANT__,21,0,31/12/1900,,19.6249144421629,0,0
4421,2,2587,0,F,2,__MANQUANT__,10,10107,31/12/1900,,19.62217659137577,1,0
4422,3,1668,1,B,2,__MANQUANT__,10,10507,31/12/1900,,19.62217659137577,0,0
4423,2,1500,0,C,0,DC,21,10107,31/12/1900,27.655030800821354,19.62217659137577,0,0
4424,3,0,1,D,2,__MANQUANT__,21,10107,31/12/1900,,19.62217659137577,0,0
4425,3,1311,0,M,0,__MANQUANT__,10,0,31/12/1900,61.4154688569473,19.619438740588638,0,0
4426,2,0,0,M,2,__MANQUANT__,10,11307,31/12/1900,76.7419575633128,19.619438740588638,0,0
4427,3,0,0,A,0,DV,21,0,29/12/2003,81.57152635181383,19.616700889801507,0,1
4428,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.600273785078713,0,0
4429,2,2222,2,M,2,__MANQUANT__,10,15707,31/12/1900,,19.583846680355922,1,0
4430,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,19.583846680355922,0,0
4431,3,0,0,A,0,DC,21,10107,31/12/1900,,19.583846680355922,0,0
4432,2,1717,1,M,2,__MANQUANT__,10,10307,31/12/1900,,19.581108829568787,0,0
4433,2,0,1,M,2,__MANQUANT__,10,10107,31/12/1900,58.078028747433265,19.581108829568787,0,0
4434,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.581108829568787,0,0
4435,3,1776,1,V,2,__MANQUANT__,10,10107,31/12/1900,,19.581108829568787,1,0
4436,2,0,0,M,2,__MANQUANT__,10,11307,31/12/1900,,19.578370978781656,0,0
4437,3,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,,19.578370978781656,0,0
4438,3,0,0,V,2,__MANQUANT__,10,18707,31/12/1900,,19.578370978781656,0,0
4439,1,0,0,A,0,__MANQUANT__,61,14707,31/12/1900,,19.575633127994525,0,0
4440,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,19.564681724845997,0,0
4441,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,65.74127310061601,19.564681724845997,0,0
4442,3,2200,2,M,2,__MANQUANT__,10,10107,31/12/1900,,19.564681724845997,1,0
4443,2,2874,1,M,2,__MANQUANT__,10,10907,31/12/1900,55.238877481177276,19.561943874058862,1,0
4444,3,1168,0,M,0,__MANQUANT__,21,0,31/12/1900,,19.561943874058862,0,0
4445,2,3767,2,M,2,__MANQUANT__,10,11307,31/12/1900,,19.55920602327173,1,0
4446,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,68.41615331964408,19.54551676933607,0,0
4447,4,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,24.580424366872005,19.54551676933607,0,0
4448,3,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,,19.526351813826146,0,0
4449,3,1563,0,M,2,__MANQUANT__,10,13507,31/12/1900,,19.526351813826146,0,0
4450,2,5016,3,M,2,__MANQUANT__,10,16707,31/12/1900,51.98631074606434,19.526351813826146,1,0
4451,2,0,0,M,2,__MANQUANT__,10,12779,31/12/1900,,19.526351813826146,0,0
4452,2,0,0,D,0,DC,21,13607,31/12/1900,84.39698836413416,19.526351813826146,0,0
4453,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,61.90280629705681,19.523613963039015,0,0
4454,2,0,0,A,0,DC,10,10307,31/12/1900,,19.51813826146475,0,0
4455,2,2156,1,D,2,__MANQUANT__,10,10307,31/12/1900,,19.51813826146475,1,0
4456,4,1699,2,U,2,__MANQUANT__,10,10107,31/12/1900,,19.51813826146475,0,0
4457,3,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,,19.51813826146475,0,0
4458,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.509924709103355,0,0
4459,3,1805,3,D,2,__MANQUANT__,10,13907,31/12/1900,,19.50718685831622,1,0
4460,3,2600,0,A,0,__MANQUANT__,21,0,31/12/1900,58.23682409308692,19.50718685831622,1,0
4461,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,25.72210814510609,19.50171115674196,0,0
4462,3,2050,1,M,2,__MANQUANT__,10,10307,31/12/1900,,19.498973305954827,1,0
4463,2,0,0,M,2,__MANQUANT__,10,14707,31/12/1900,,19.49075975359343,0,0
4464,2,1800,0,M,2,__MANQUANT__,10,15707,31/12/1900,69.24024640657085,19.485284052019164,1,0
4465,2,0,0,A,0,__MANQUANT__,10,14607,31/12/1900,,19.482546201232033,0,0
4466,2,0,0,M,2,__MANQUANT__,10,10907,31/12/1900,,19.46611909650924,0,0
4467,3,2230,2,M,0,__MANQUANT__,10,0,31/12/1900,,19.463381245722108,1,0
4468,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,19.463381245722108,0,0
4469,2,0,0,A,2,DV,10,13507,01/02/1995,,19.460643394934976,0,1
4470,3,0,0,D,2,__MANQUANT__,10,12807,31/12/1900,,19.460643394934976,0,0
4471,2,1265,0,C,2,__MANQUANT__,10,10507,31/12/1900,56.153319644079396,19.460643394934976,0,0
4472,2,0,0,A,2,DC,10,0,01/02/1995,,19.45242984257358,0,1
4473,2,3860,1,E,2,__MANQUANT__,10,16707,31/12/1900,,19.446954140999317,1,0
4474,4,2270,0,C,2,__MANQUANT__,10,10307,31/12/1900,50.56810403832991,19.446954140999317,1,0
4475,2,0,0,A,0,__MANQUANT__,10,13507,31/12/1900,60.58590006844627,19.444216290212182,0,0
4476,3,0,0,M,2,__MANQUANT__,21,0,31/12/1900,,19.44147843942505,0,0
4477,3,0,0,C,2,__MANQUANT__,10,10207,31/12/1900,,19.433264887063654,0,0
4478,3,0,0,C,2,__MANQUANT__,10,15707,31/12/1900,,19.433264887063654,0,0
4479,4,0,0,C,0,__MANQUANT__,10,11307,31/12/1900,,19.433264887063654,0,0
4480,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,46.24503764544832,19.42778918548939,0,0
4481,3,0,2,M,2,__MANQUANT__,10,10107,31/12/1900,46.81177275838467,19.42778918548939,0,0
4482,3,0,2,M,0,__MANQUANT__,10,0,31/12/1900,,19.422313483915126,0,0
4483,4,0,1,C,2,__MANQUANT__,10,10107,31/12/1900,,19.422313483915126,0,0
4484,2,0,0,M,2,__MANQUANT__,10,18707,31/12/1900,55.73169062286105,19.422313483915126,0,0
4485,4,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,19.41409993155373,0,0
4486,3,2130,0,M,0,__MANQUANT__,21,0,31/12/1900,61.81519507186858,19.411362080766597,1,0
4487,2,2160,2,M,2,__MANQUANT__,10,10807,31/12/1900,,19.405886379192335,1,0
4488,2,2200,1,M,2,__MANQUANT__,10,13807,31/12/1900,58.559890485968516,19.394934976043807,1,0
4489,2,0,0,A,0,__MANQUANT__,10,10907,31/12/1900,,19.394934976043807,0,0
4490,3,2364,2,D,2,__MANQUANT__,10,10107,31/12/1900,53.72210814510609,19.394934976043807,1,0
4491,2,0,0,A,0,__MANQUANT__,10,18707,31/12/1900,57.80698151950719,19.394934976043807,0,0
4492,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.392197125256672,0,0
4493,3,2100,2,G,2,__MANQUANT__,10,0,31/12/1900,,19.38945927446954,1,0
4494,4,0,0,C,0,__MANQUANT__,21,0,31/12/1900,,19.38945927446954,0,0
4495,2,0,0,M,0,__MANQUANT__,10,13907,31/12/1900,71.50171115674196,19.38672142368241,0,0
4496,2,2399,0,C,2,__MANQUANT__,10,17907,31/12/1900,52.91170431211499,19.38672142368241,1,0
4497,2,0,0,M,0,__MANQUANT__,21,0,31/12/1900,,19.38398357289528,0,0
4498,2,0,2,M,2,__MANQUANT__,10,10107,31/12/1900,56.3066392881588,19.38398357289528,0,0
4499,3,1867,2,M,2,__MANQUANT__,10,10107,31/12/1900,,19.38398357289528,1,0
4500,2,0,0,M,2,__MANQUANT__,10,15707,31/12/1900,,19.37303216974675,0,0
