ID,cible_churn,z_CDSEXE,z_MTREV,z_NBENF,z_BPADH,z_age_ref,z_anciennete_adh_ans,sit_A,sit_B,sit_C,sit_D,sit_E,sit_F,sit_G,sit_M,sit_P,sit_S,sit_U,sit_V,cat_sitfam,cat_sexe,cat_nbenf,cat_mtrev,cat_age,cat_anc
7128,0,0.4690704492685181,-0.5506112457710796,2.8900264562993567,-0.2516727339537298,-0.5514873673729686,-0.16558179324205624,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0,2
7129,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.07974000398107772,-1.773805974054353,-0.16586053441326767,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7130,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.16641801675569073,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7131,0,-0.9093286682807151,-0.5506112457710796,2.8900264562993567,-0.2464626512272858,0.024986065562365205,-0.16669675792690236,0,0,0,0,0,0,0,0,0,0,1,0,9,1,3,0,0,2
7132,0,-0.9093286682807151,1.145483973288684,2.8900264562993567,-0.7834658778418692,0.024986065562365205,-0.16753298144053685,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2
7133,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.16781172261174848,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7134,0,-0.9093286682807151,1.2262504122915299,2.8900264562993567,0.1807641323411224,0.024986065562365205,-0.16809046378295991,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,0,2
7135,0,-0.9093286682807151,3.5062869853418692,0.6227412345253366,-0.7834658778418692,0.024986065562365205,-0.16836920495417154,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,2
7136,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.029671733274246336,0.024986065562365205,-0.1697629108102293,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7137,0,1.8474695668177514,1.3570920434761402,2.8900264562993567,0.1495036359824584,0.024986065562365205,-0.17032039315265235,0,0,0,0,0,0,0,0,0,0,1,0,9,3,3,1,0,2
7138,0,-0.9093286682807151,0.7359981275442553,0.6227412345253366,-0.07974000398107772,0.024986065562365205,-0.1705991343238638,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2
7139,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.04009189872713434,0.024986065562365205,-0.17143535783749847,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2
7140,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.17143535783749847,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7141,0,-0.9093286682807151,1.3070168512943758,-0.5109013763616733,0.1807641323411224,0.46185603661828245,-0.17171409900870993,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,2
7142,0,0.4690704492685181,-0.5506112457710796,1.7563838454123466,-0.2568828166801738,0.024986065562365205,-0.17199284017992156,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,2
7143,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2516727339537298,1.2286717666540952,-0.17199284017992156,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2
7144,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.17199284017992156,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7145,0,0.4690704492685181,0.6770386270721779,-0.5109013763616733,-0.022429093990193688,-0.9940905401487793,-0.172271581351133,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2
7146,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,0.08698264326513036,-3.884484187233301,-0.172271581351133,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7147,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.7063770899717582,-0.172271581351133,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
7148,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.17255032252234462,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7149,0,-0.9093286682807151,0.42020135104312795,1.7563838454123466,0.03488181600069034,0.809861381015844,-0.17366528720719074,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,2
7150,0,-0.9093286682807151,-0.5506112457710796,1.7563838454123466,-0.05889967307530171,0.024986065562365205,-0.17394402837840217,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,2
7151,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.03488181600069034,0.024986065562365205,-0.17394402837840217,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2
7152,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2464626512272858,0.024986065562365205,-0.17394402837840217,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2
7153,0,-0.9093286682807151,3.1694909347000015,1.7563838454123466,-0.2568828166801738,-0.9608379701733946,-0.1742227695496138,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,2
7154,0,0.4690704492685181,1.5509314970829704,-0.5109013763616733,0.1807641323411224,-0.0008133421771569495,-0.17617395774809444,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,2
7155,1,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.17645269891930604,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7156,0,0.4690704492685181,1.363553358596368,-0.5109013763616733,0.08698264326513036,0.024986065562365205,-0.17645269891930604,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,2
7157,0,0.4690704492685181,1.548508503912885,1.7563838454123466,0.029671733274246336,1.0288696867157918,-0.17728892243294073,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1,2
7158,0,0.4690704492685181,0.9031846562801463,0.6227412345253366,-0.2152021548686218,-0.09713113107137518,-0.1775676636041522,0,0,0,0,0,0,0,0,0,1,0,0,8,2,1,1,0,2
7159,0,0.4690704492685181,0.37093382325139196,1.7563838454123466,0.1495036359824584,0.024986065562365205,-0.1775676636041522,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,2
7160,0,-0.9093286682807151,1.4685497293000676,2.8900264562993567,-0.7834658778418692,-0.4646293613165755,-0.17812514594657525,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,0,2
7161,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.022429093990193688,0.024986065562365205,-0.17840388711778687,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2
7162,0,0.4690704492685181,0.7771890114357067,1.7563838454123466,-0.12663074851907374,0.024986065562365205,-0.17840388711778687,0,0,0,0,0,0,0,0,0,0,1,0,9,2,2,0,0,2
7163,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.04009189872713434,-0.27084714318416064,-0.179518851802633,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7164,0,0.4690704492685181,0.9241839304208862,1.7563838454123466,-0.07974000398107772,-1.2827572467454382,-0.17979759297384443,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,2
7165,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2568828166801738,0.024986065562365205,-0.1803550753162675,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,2
7166,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,-0.1814700400011136,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7167,0,-0.9093286682807151,1.3651686873764248,1.7563838454123466,-0.19436182396284576,-0.8306942911318024,-0.18174878117232524,0,0,1,0,0,0,0,0,0,0,0,0,5,1,2,1,0,2
7168,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,1.2280984464821052,-0.18202752234353667,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
7169,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.1823062635147483,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7170,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.1823062635147483,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7171,0,1.8474695668177514,-0.5506112457710796,0.6227412345253366,-0.22041223759506579,-0.94163174441175,-0.18342122819959442,0,0,1,0,0,0,0,0,0,0,0,0,5,3,1,0,0,2
7172,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.19118429779401042,-0.7249167193997598,-0.18369996937080588,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
7173,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.2464626512272858,1.9169426331273607,-0.1839787105420175,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2
7174,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.2464626512272858,1.098241427526508,-0.18425745171322894,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,2
7175,0,0.4690704492685181,-0.5506112457710796,1.7563838454123466,-0.2464626512272858,0.024986065562365205,-0.18509367522686362,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,2
7176,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.18509367522686362,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7177,0,0.4690704492685181,2.1615257759444853,-0.5109013763616733,-0.05889967307530171,0.6266855860652327,-0.18537241639807525,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,2
7178,0,0.4690704492685181,1.2666336317929527,4.023669067186367,-0.12663074851907374,-1.1336940020281965,-0.18565115756928668,0,1,0,0,0,0,0,0,0,0,0,0,4,2,4,1,0,2
7179,0,1.8474695668177514,2.1057969330325217,0.6227412345253366,-0.2464626512272858,0.024986065562365205,-0.18565115756928668,0,0,1,0,0,0,0,0,0,0,0,0,5,3,1,1,0,2
7180,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.18565115756928668,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7181,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.07974000398107772,0.024986065562365205,-0.18620863991170974,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7182,0,0.4690704492685181,1.351438392745941,4.023669067186367,-0.19436182396284576,0.024986065562365205,-0.18704486342534443,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,1,0,2
7183,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,0.024986065562365205,-0.18704486342534443,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
7184,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.18704486342534443,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2
7185,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.13387338780312638,-1.2411915342762077,-0.1876023457677675,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
7186,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.029671733274246336,2.242588490817335,-0.1876023457677675,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2
7187,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.2516727339537298,0.024986065562365205,-0.18788108693897893,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2
7188,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.11621058306618573,0.024986065562365205,-0.18788108693897893,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
7189,0,-0.9093286682807151,0.46946887883486393,-0.5109013763616733,-0.2464626512272858,-1.7795391757742474,-0.18815982811019055,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2
7190,1,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.11621058306618573,-0.6102526850018812,-0.18955353396624813,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
7191,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.017219011263749685,-3.157800869236746,-0.18955353396624813,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2
7192,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.22041223759506579,0.024986065562365205,-0.18983227513745973,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
7193,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.2568828166801738,0.024986065562365205,-0.1901110163086712,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2
7194,0,0.4690704492685181,-0.5506112457710796,1.7563838454123466,-0.2516727339537298,0.024986065562365205,-0.1901110163086712,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,2
7195,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.19094723982230588,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7196,0,-0.9093286682807151,0.7416517782744546,0.6227412345253366,-0.7834658778418692,-0.3132728359113763,-0.1912259809935173,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
7197,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,-0.3425121646828351,-0.19150472216472894,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7198,0,-0.9093286682807151,0.3055130076590868,-0.5109013763616733,-0.7834658778418692,0.08604466387923615,-0.19150472216472894,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,0,1,2
7199,0,-0.9093286682807151,0.5575042973479659,0.6227412345253366,-0.2152021548686218,0.024986065562365205,-0.19178346333594054,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2
7200,0,0.4690704492685181,-0.5506112457710796,2.8900264562993567,-0.2568828166801738,-1.2925036896692583,-0.192062204507152,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0,2
7201,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.22041223759506579,0.024986065562365205,-0.192062204507152,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7202,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.07452992125463372,0.024986065562365205,-0.192062204507152,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2
7203,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,1.1406671202537229,-0.192062204507152,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
7204,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.2568828166801738,1.0913615854626353,-0.1928984280207867,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,2
7205,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,-1.4762528047918582,-0.19373465153442118,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7206,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.09219272599157437,0.024986065562365205,-0.19373465153442118,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
7207,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.2464626512272858,0.024986065562365205,-0.19373465153442118,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2
7208,0,0.4690704492685181,1.9127651438157198,2.8900264562993567,-0.19436182396284576,-0.29607323075169434,-0.1948496162192673,0,0,0,1,0,0,0,0,0,0,0,0,3,2,3,1,0,2
7209,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.22041223759506579,0.024986065562365205,-0.1948496162192673,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7210,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,0.029671733274246336,0.024986065562365205,-0.19512835739047893,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7211,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.19540709856169036,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7212,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.19540709856169036,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7213,0,-0.9093286682807151,1.6381592512060439,-0.5109013763616733,0.03488181600069034,0.024986065562365205,-0.195685839732902,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1,0,2
7214,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.195685839732902,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7215,0,0.4690704492685181,1.5896993878043364,1.7563838454123466,0.08698264326513036,0.024986065562365205,-0.195685839732902,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,1,0,2
7216,0,0.4690704492685181,0.5801189002687628,1.7563838454123466,-0.07452992125463372,0.024986065562365205,-0.195685839732902,0,0,0,0,1,0,0,0,0,0,0,0,6,2,2,0,0,2
7217,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.7496627629569572,-0.19707954558895957,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
7218,0,0.4690704492685181,0.5575042973479659,2.8900264562993567,-0.16310132760418175,0.024986065562365205,-0.19875199261622875,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0,2
7219,0,-0.9093286682807151,0.5881955441690474,-0.5109013763616733,-0.2568828166801738,0.024986065562365205,-0.19903073378744038,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,2
7220,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08698264326513036,-1.4837059670277206,-0.19903073378744038,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2
7221,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.199309474958652,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2
7222,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.07974000398107772,-1.6324825516589683,-0.199309474958652,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7223,0,0.4690704492685181,0.9056076494502318,1.7563838454123466,-0.07974000398107772,-1.7454266255408784,-0.199309474958652,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,2
7224,0,-0.9093286682807151,1.5331628805023443,-0.5109013763616733,0.1442935532560144,0.8018348986079923,-0.19986695730107507,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,1,2
7225,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.2568828166801738,0.024986065562365205,-0.20098192198592119,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2
7226,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.1807641323411224,-0.019446247766812252,-0.20098192198592119,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2
7227,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.20126066315713262,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7228,0,-0.9093286682807151,1.3070168512943758,1.7563838454123466,-0.07974000398107772,0.024986065562365205,-0.20153940432834425,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,2
7229,0,0.4690704492685181,1.3643610229863963,4.023669067186367,-0.2568828166801738,0.024986065562365205,-0.20181814549955568,0,0,0,0,1,0,0,0,0,0,0,0,6,2,4,1,0,2
7230,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,-0.20321185135561343,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7231,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.20321185135561343,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7232,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.20321185135561343,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7233,1,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.2568828166801738,0.024986065562365205,-0.2034905925268249,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7234,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.2037693336980365,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7235,0,0.4690704492685181,1.351438392745941,1.7563838454123466,-0.2464626512272858,0.024986065562365205,-0.20488429838288263,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,1,0,2
7236,0,0.4690704492685181,1.3247854678750017,-0.5109013763616733,-0.022429093990193688,0.024986065562365205,-0.20516303955409407,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,2
7237,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2568828166801738,0.024986065562365205,-0.2054417807253057,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2
7238,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.2568828166801738,0.024986065562365205,-0.2054417807253057,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7239,0,0.4690704492685181,0.6495780378112103,0.6227412345253366,0.08177256053868637,-1.6233094289071373,-0.20572052189651713,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,2
7240,0,-0.9093286682807151,1.3578997078661685,0.6227412345253366,-0.16310132760418175,0.46214269670427743,-0.20683548658136344,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,2
7241,0,0.4690704492685181,1.0647175342858382,-0.5109013763616733,-0.07974000398107772,0.024986065562365205,-0.20683548658136344,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,2
7242,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.20711422775257488,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7243,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,0.024986065562365205,-0.2073929689237865,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7244,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.2568828166801738,0.024986065562365205,-0.20767171009499794,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2
7245,0,-0.9093286682807151,-0.5506112457710796,0.6227412345253366,0.19118429779401042,0.024986065562365205,-0.20850793360863262,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2
7246,0,-0.9093286682807151,-0.5506112457710796,0.6227412345253366,-0.2568828166801738,0.024986065562365205,-0.20878667477984406,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,0,0,2
7247,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08698264326513036,-0.7495694867953036,-0.20906541595105568,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2
7248,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2308324030479538,0.024986065562365205,-0.20962289829347874,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
7249,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.07974000398107772,-1.212812185762733,-0.20962289829347874,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7250,0,1.8474695668177514,0.6625006680516656,0.6227412345253366,-0.2568828166801738,0.024986065562365205,-0.21045912180711326,0,0,0,0,0,0,0,0,0,0,1,0,9,3,1,0,0,2
7251,0,0.4690704492685181,1.0647175342858382,1.7563838454123466,-0.2516727339537298,0.024986065562365205,-0.21045912180711326,0,0,0,0,1,0,0,0,0,0,0,0,6,2,2,1,0,2
7252,0,1.8474695668177514,0.9282222523710285,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.21045912180711326,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,1,0,2
7253,0,1.8474695668177514,0.8119185802069305,-0.5109013763616733,0.19118429779401042,-1.3696152528018313,-0.21073786297832486,0,0,0,0,0,0,0,0,0,0,1,0,9,3,0,0,0,2
7254,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.21073786297832486,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7255,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08698264326513036,0.024986065562365205,-0.21101660414953632,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
7256,1,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.1495036359824584,-1.0654689015614587,-0.21101660414953632,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7257,0,0.4690704492685181,0.4323163168935548,1.7563838454123466,-0.7834658778418692,0.024986065562365205,-0.21101660414953632,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,2
7258,0,-0.9093286682807151,0.9112613001804309,0.6227412345253366,0.08698264326513036,-1.2925036896692583,-0.21129534532074795,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,2
7259,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2568828166801738,0.024986065562365205,-0.21129534532074795,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7260,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,-0.21157408649195938,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7261,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.1495036359824584,0.024986065562365205,-0.21241031000559407,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2
7262,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.017219011263749685,-1.178126315357374,-0.21296779234801713,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2
7263,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,0.024986065562365205,-0.21296779234801713,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7264,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2464626512272858,0.024986065562365205,-0.21324653351922856,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
7265,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2360424857743978,-0.9069458740063919,-0.21324653351922856,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7266,1,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.07974000398107772,0.024986065562365205,-0.21324653351922856,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
7267,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.07974000398107772,0.024986065562365205,-0.21324653351922856,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
