ID,cible_churn,z_CDSEXE,z_MTREV,z_NBENF,z_CDTMT,z_CDCATCL,z_BPADH,z_age_2007,z_anciennete_adh_ans,mm_CDSEXE,mm_MTREV,mm_NBENF,mm_CDTMT,mm_CDCATCL,mm_BPADH,mm_age_2007,mm_anciennete_adh_ans,sit_A,sit_B,sit_C,sit_D,sit_E,sit_F,sit_G,sit_M,sit_P,sit_S,sit_U,sit_V,mot_DA,mot_DC,mot_DV,mot_RA,mot___MANQUANT__
11,0,0.4690704492685181,0.9863740884530776,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.22041223759506579,0.024986065562365205,1.3669371660789627,0.6666666666666667,0.04954052013641215,0.0,0.3333333333333333,0.0,0.12158133360333907,0.47317968590658777,0.549300447934524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12,0,-0.9093286682807151,-0.5506112457710796,2.8900264562993567,0.7727860943644208,-0.48741393741806377,-0.22041223759506579,0.024986065562365205,1.3095164848093865,0.3333333333333333,0.0,0.23076923076923078,0.3333333333333333,0.0,0.12158133360333907,0.47317968590658777,0.537908532876182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13,1,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.0196357013903061,-0.19436182396284576,0.024986065562365205,1.290004602824579,0.6666666666666667,0.0,0.0,0.0,0.125,0.12720645313712917,0.47317968590658777,0.5340374937786871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.19436182396284576,0.22736808627462105,1.2780187324624832,0.6666666666666667,0.0,0.0,0.0,0.0,0.12720645313712917,0.49117887007954314,0.5316595697616546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.19436182396284576,0.024986065562365205,1.2741163560655215,0.3333333333333333,0.0,0.0,0.0,0.0,0.12720645313712917,0.47317968590658777,0.5308853619421556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0.4690704492685181,-0.5506112457710796,1.7563838454123466,0.7727860943644208,-0.48741393741806377,-0.22041223759506579,-0.07047174307386811,1.2111208513717147,0.6666666666666667,0.0,0.15384615384615385,0.3333333333333333,0.0,0.12158133360333907,0.4646899857230267,0.5183874357131006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.22041223759506579,0.48708212418581615,1.1991349810096186,1.0,0.0,0.0,0.3333333333333333,0.0,0.12158133360333907,0.5142769732816643,0.5160095116960681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0.4690704492685181,0.8531094640983818,0.6227412345253366,0.7727860943644208,-0.48741393741806377,-0.22041223759506579,0.024986065562365205,1.1135614414476775,0.6666666666666667,0.045245099315335956,0.07692307692307693,0.3333333333333333,0.0,0.12158133360333907,0.47317968590658777,0.4990322402256263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.22041223759506579,0.30390632923520483,1.0240855254887746,1.0,0.0,0.0,0.3333333333333333,0.0,0.12158133360333907,0.4979859269834795,0.48128076093568545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.07974000398107772,0.024986065562365205,2.4158401933479685,0.3333333333333333,0.0,0.0,0.0,0.0,0.15195697908580558,0.47317968590658777,0.757396449704142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,-0.9093286682807151,2.80361896601711,0.6227412345253366,0.7727860943644208,-0.48741393741806377,-0.2568828166801738,0.024986065562365205,1.8530617686718798,0.3333333333333333,0.10811444042381485,0.07692307692307693,0.3333333333333333,0.0,0.11370616625603294,0.47317968590658777,0.6457446220206824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.2568828166801738,0.024986065562365205,1.8031670990250148,0.3333333333333333,0.0,0.0,0.0,0.0,0.11370616625603294,0.47317968590658777,0.6358458220428026,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.2568828166801738,0.024986065562365205,1.7738992760478038,0.3333333333333333,0.0,0.0,0.0,0.0,0.11370616625603294,0.47317968590658777,0.6300392633965602,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
