ID,cible_churn,z_CDSEXE,z_MTREV,z_NBENF,z_CDTMT,z_CDCATCL,z_BPADH,z_age_2007,z_anciennete_adh_ans,mm_CDSEXE,mm_MTREV,mm_NBENF,mm_CDTMT,mm_CDCATCL,mm_BPADH,mm_age_2007,mm_anciennete_adh_ans,sit_A,sit_B,sit_C,sit_D,sit_E,sit_F,sit_G,sit_M,sit_P,sit_S,sit_U,sit_V,mot_DA,mot_DC,mot_DV,mot_RA,mot___MANQUANT__
6352,0,1.8474695668177517,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,1.019635701390306,-0.2568828166801738,0.0249860655623652,0.0540662496726333,1.0,0.0,0.0,0.3333333333333333,0.125,0.1137061662560329,0.4731796859065877,0.288834817231654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6146,1,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.2936447266281914,-0.7834658778418692,-0.8229544688099456,0.1134381191406903,0.6666666666666667,0.0,0.0,0.0,0.1477272727272727,0.0,0.3977666734652254,0.3006138361997456,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5271,0,1.8474695668177517,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.2936447266281914,-0.7834658778418692,0.0249860655623652,0.3801934199901291,1.0,0.0,0.0,0.0,0.1477272727272727,0.0,0.4731796859065877,0.3535364707183542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2155,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.4874139374180637,0.1911842977940104,0.0249860655623652,1.7811465464993037,0.6666666666666667,0.0,0.0,0.0,0.0,0.2104582222372225,0.4731796859065877,0.631477077918487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3917,1,-0.9093286682807152,-0.5506112457710796,0.6227412345253366,-1.1964747554307154,1.019635701390306,-0.0641097558017457,0.9402917201434304,0.7737759537408163,0.3333333333333333,0.0,0.0769230769230769,0.0,0.125,0.1553320508060796,0.55458392820722,0.4316208593706796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4241,0,1.8474695668177517,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.4874139374180637,-0.7834658778418692,0.0249860655623652,0.6898748612061444,1.0,0.0,0.0,0.0,0.0,0.0,0.4731796859065877,0.4149753912514516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12368,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.2936447266281914,3.847411951903354,0.0249860655623652,-1.0165785889508725,0.6666666666666667,0.0,0.0,0.0,0.1477272727272727,0.9999549990437296,0.4731796859065877,0.0764253718962561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4404,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.4874139374180637,-0.2568828166801738,0.0249860655623652,0.6416526385865488,0.6666666666666667,0.0,0.0,0.0,0.0,0.1137061662560329,0.4731796859065877,0.4054083946247857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7070,0,1.8474695668177517,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,0.0296717332742463,-1.3879614983054918,-0.1452336877436141,1.0,0.0,0.0,0.3333333333333333,0.0,0.1755824811277239,0.3475168264327962,0.2492949178786705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13583,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.2936447266281914,3.847411951903354,0.0249860655623652,-1.1921855268141393,0.6666666666666667,0.0,0.0,0.0,0.1477272727272727,0.9999549990437296,0.4731796859065877,0.0415860200188022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6650,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,0.0869826432651303,0.0249860655623652,-0.0348521839438462,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.1879577441020621,0.4731796859065877,0.2711939390587845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3282,0,0.4690704492685181,-0.5506112457710796,0.6227412345253366,0.7727860943644208,-0.4874139374180637,-0.1943618239628457,-0.4270768900512706,0.9438080681798529,0.6666666666666667,0.0,0.0769230769230769,0.3333333333333333,0.0,0.1272064531371291,0.4329747093616153,0.4653542000774208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10433,1,1.8474695668177517,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.019635701390306,-0.1162105830661857,0.0249860655623652,-0.7593004879226255,1.0,0.0,0.0,0.0,0.125,0.1440818117384994,0.4731796859065877,0.1274677874246529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4869,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,-0.0745299212546337,0.5825399328220494,0.499494641268666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.1530820029925635,0.5227666734652253,0.3772051097716087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7660,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,-0.0745299212546337,0.0249860655623652,-0.3138720963265928,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.1530820029925635,0.4731796859065877,0.2158380799646076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4997,0,-0.9093286682807152,1.4774340375903805,2.8900264562993567,0.7727860943644208,-0.4874139374180637,0.1911842977940104,0.0249860655623652,0.4660457007232819,0.3333333333333333,0.0653684950407414,0.2307692307692307,0.3333333333333333,0.0,0.2104582222372225,0.4731796859065877,0.3705690427473317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13996,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.019635701390306,3.8473598510760896,-1.0290630706401322,-1.2565747373640035,0.6666666666666667,0.0,0.0,0.0,0.125,0.999943748804662,0.3794360595553742,0.028811590997069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,0,-0.9093286682807152,3.373022360987173,2.8900264562993567,0.7727860943644208,-0.4874139374180637,-0.1943618239628457,0.0249860655623652,1.6487444901738244,0.3333333333333333,0.1264676021138677,0.2307692307692307,0.3333333333333333,0.0,0.1272064531371291,0.4731796859065877,0.6052093126140574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
